gvkey,fyear,revenue_mm,company_name
038849,2021,25.101,AMTD Digital Inc
038849,2022,33.066,AMTD Digital Inc
038849,2023,27.821,AMTD Digital Inc
038849,2024,22.814,AMTD Digital Inc
038849,2025,50.071,AMTD Digital Inc
038866,2023,,Helport AI Ltd
038866,2024,29.576,Helport AI Ltd
038866,2025,34.857,Helport AI Ltd
038915,2020,386.93,Sprinklr Inc
038915,2021,492.394,Sprinklr Inc
038915,2022,618.19,Sprinklr Inc
038915,2023,732.36,Sprinklr Inc
038915,2024,796.394,Sprinklr Inc
038915,2025,857.2,Sprinklr Inc
038924,2020,337.525,EverCommerce Inc
038924,2021,490.139,EverCommerce Inc
038924,2022,620.746,EverCommerce Inc
038924,2023,675.369,EverCommerce Inc
038924,2024,698.765,EverCommerce Inc
038924,2025,588.907,EverCommerce Inc
038931,2020,236.577,Confluent Inc
038931,2021,387.864,Confluent Inc
038931,2022,585.944,Confluent Inc
038931,2023,776.952,Confluent Inc
038931,2024,963.642,Confluent Inc
038931,2025,1166.748,Confluent Inc
038946,2020,434.888,PowerSchool Holdings Inc
038946,2021,558.598,PowerSchool Holdings Inc
038946,2022,630.683,PowerSchool Holdings Inc
038946,2023,697.651,PowerSchool Holdings Inc
038953,2020,,Latch Inc
038953,2021,41.36,Latch Inc
038953,2022,42.955,Latch Inc
038953,2023,44.961,Latch Inc
038953,2024,56.63,Latch Inc
038954,2020,230.796,Clear Secure Inc
038954,2021,253.953,Clear Secure Inc
038954,2022,437.434,Clear Secure Inc
038954,2023,613.579,Clear Secure Inc
038954,2024,770.488,Clear Secure Inc
038954,2025,900.779,Clear Secure Inc
038995,2020,,indie Semiconductor Inc
038995,2021,48.412,indie Semiconductor Inc
038995,2022,110.797,indie Semiconductor Inc
038995,2023,223.169,indie Semiconductor Inc
038995,2024,216.682,indie Semiconductor Inc
038995,2025,217.394,indie Semiconductor Inc
039025,2020,,WM Technology Inc
039025,2021,193.146,WM Technology Inc
039025,2022,215.531,WM Technology Inc
039025,2023,187.993,WM Technology Inc
039025,2024,184.514,WM Technology Inc
039025,2025,174.704,WM Technology Inc
039053,2020,,LiveVox Holding Inc
039053,2021,119.231,LiveVox Holding Inc
039053,2022,136.025,LiveVox Holding Inc
039056,2020,96.029,Blend Labs Inc
039056,2021,234.495,Blend Labs Inc
039056,2022,235.201,Blend Labs Inc
039056,2023,156.846,Blend Labs Inc
039056,2024,162.019,Blend Labs Inc
039056,2025,123.585,Blend Labs Inc
039059,2020,103.285,Couchbase Inc
039059,2021,123.542,Couchbase Inc
039059,2022,154.824,Couchbase Inc
039059,2023,180.037,Couchbase Inc
039059,2024,209.466,Couchbase Inc
039070,2020,186.852,Intapp Inc
039070,2021,214.633,Intapp Inc
039070,2022,272.071,Intapp Inc
039070,2023,350.873,Intapp Inc
039070,2024,430.523,Intapp Inc
039070,2025,504.12,Intapp Inc
039108,2021,4.083,Meta Materials Inc
039108,2022,10.2,Meta Materials Inc
039108,2023,7.966,Meta Materials Inc
039111,2020,98.676,VTEX
039111,2021,125.773,VTEX
039111,2022,157.62,VTEX
039111,2023,201.517,VTEX
039111,2024,226.709,VTEX
039111,2025,240.517,VTEX
039114,2020,,IRONSOURCE LTD
039114,2021,553.466,IRONSOURCE LTD
039121,2023,,Mobix Labs Inc
039121,2024,6.442,Mobix Labs Inc
039121,2025,9.912,Mobix Labs Inc
039157,2020,151.533,AvePoint Inc
039157,2021,191.909,AvePoint Inc
039157,2022,232.339,AvePoint Inc
039157,2023,271.825,AvePoint Inc
039157,2024,330.482,AvePoint Inc
039157,2025,419.497,AvePoint Inc
039173,2021,,SmartKem Inc
039173,2022,0.04,SmartKem Inc
039173,2023,0.027,SmartKem Inc
039173,2024,0.082,SmartKem Inc
039182,2020,302.871,N-able Inc
039182,2021,346.456,N-able Inc
039182,2022,371.769,N-able Inc
039182,2023,421.88,N-able Inc
039182,2024,466.147,N-able Inc
039182,2025,511.43,N-able Inc
039199,2020,68.444,CS Disco Inc
039199,2021,114.342,CS Disco Inc
039199,2022,135.19,CS Disco Inc
039199,2023,138.09,CS Disco Inc
039199,2024,144.841,CS Disco Inc
039199,2025,156.849,CS Disco Inc
039280,2020,4.785,Evolv Technologies Holdings Inc
039280,2021,23.692,Evolv Technologies Holdings Inc
039280,2022,55.195,Evolv Technologies Holdings Inc
039280,2023,80.418,Evolv Technologies Holdings Inc
039280,2024,103.865,Evolv Technologies Holdings Inc
039280,2025,145.905,Evolv Technologies Holdings Inc
039295,2020,169.74,Riskified Ltd
039295,2021,229.141,Riskified Ltd
039295,2022,261.247,Riskified Ltd
039295,2023,297.61,Riskified Ltd
039295,2024,327.516,Riskified Ltd
039295,2025,344.638,Riskified Ltd
039312,2020,302.062,Instructure Holdings Inc
039312,2021,405.361,Instructure Holdings Inc
039312,2022,475.194,Instructure Holdings Inc
039312,2023,530.21,Instructure Holdings Inc
039323,2020,,Matterport Inc
039323,2021,111.174,Matterport Inc
039323,2022,136.125,Matterport Inc
039323,2023,157.748,Matterport Inc
039323,2024,169.699,Matterport Inc
039345,2021,,Rubicon Technologies Inc
039345,2022,675.388,Rubicon Technologies Inc
039345,2023,697.582,Rubicon Technologies Inc
039354,2020,4.118,Stronghold Digital Mining Inc
039354,2021,30.915,Stronghold Digital Mining Inc
039354,2022,106.034,Stronghold Digital Mining Inc
039354,2023,74.966,Stronghold Digital Mining Inc
039371,2020,,Cyxtera Technologies Inc
039371,2021,703.7,Cyxtera Technologies Inc
039371,2022,746.0,Cyxtera Technologies Inc
039378,2020,,CCC Intelligent Solutions Holdings Inc
039378,2021,688.288,CCC Intelligent Solutions Holdings Inc
039378,2022,782.448,CCC Intelligent Solutions Holdings Inc
039378,2023,866.378,CCC Intelligent Solutions Holdings Inc
039378,2024,944.8,CCC Intelligent Solutions Holdings Inc
039378,2025,1057.001,CCC Intelligent Solutions Holdings Inc
039391,2020,211.854,HashiCorp Inc
039391,2021,320.769,HashiCorp Inc
039391,2022,475.889,HashiCorp Inc
039391,2023,583.137,HashiCorp Inc
039394,2020,,M2i Global Inc
039394,2021,0.0,M2i Global Inc
039394,2022,0.001,M2i Global Inc
039394,2023,0.003,M2i Global Inc
039394,2024,0.0,M2i Global Inc
039394,2025,0.0,M2i Global Inc
039408,2023,0.145,Rezolve AI PLC
039408,2024,0.188,Rezolve AI PLC
039408,2025,46.8,Rezolve AI PLC
039409,2023,,Alpha Modus Holdings Inc
039409,2024,0.0,Alpha Modus Holdings Inc
039418,2020,,Rockley Photonics Holdings Ltd
039418,2021,8.213,Rockley Photonics Holdings Ltd
039426,2020,0.0,Myseum.AI Inc
039426,2021,0.004,Myseum.AI Inc
039426,2022,0.046,Myseum.AI Inc
039426,2023,0.001,Myseum.AI Inc
039426,2024,0.0,Myseum.AI Inc
039435,2021,12.834,Micromobility.com Inc
039435,2022,15.538,Micromobility.com Inc
039435,2023,9.844,Micromobility.com Inc
039435,2024,1.422,Micromobility.com Inc
039436,2021,1.723,Urgent.ly Inc
039436,2022,6.992,Urgent.ly Inc
039436,2023,184.653,Urgent.ly Inc
039436,2024,142.905,Urgent.ly Inc
039436,2025,129.194,Urgent.ly Inc
039448,2020,1.579,AEye Inc
039448,2021,3.007,AEye Inc
039448,2022,3.647,AEye Inc
039448,2023,1.464,AEye Inc
039448,2024,0.202,AEye Inc
039448,2025,0.233,AEye Inc
039454,2024,,Blaize Holdings Inc
039454,2025,38.632,Blaize Holdings Inc
039482,2020,803.375,Thoughtworks Holding Inc
039482,2021,1069.945,Thoughtworks Holding Inc
039482,2022,1296.238,Thoughtworks Holding Inc
039482,2023,1126.816,Thoughtworks Holding Inc
039487,2020,127.634,ForgeRock Inc
039487,2021,176.933,ForgeRock Inc
039487,2022,217.512,ForgeRock Inc
039489,2021,279.361,ICZOOM Group Inc
039489,2022,290.376,ICZOOM Group Inc
039489,2023,214.405,ICZOOM Group Inc
039489,2024,177.934,ICZOOM Group Inc
039489,2025,187.049,ICZOOM Group Inc
039490,2020,,AgileThought Inc
039490,2021,158.668,AgileThought Inc
039490,2022,176.846,AgileThought Inc
039505,2021,110.637,SmartRent Inc
039505,2022,167.821,SmartRent Inc
039505,2023,236.838,SmartRent Inc
039505,2024,174.885,SmartRent Inc
039505,2025,152.326,SmartRent Inc
039526,2020,146.557,EngageSmart LLC
039526,2021,216.28,EngageSmart LLC
039526,2022,303.92,EngageSmart LLC
039528,2020,,Satixfy Communications Ltd
039528,2021,21.72,Satixfy Communications Ltd
039528,2022,10.626,Satixfy Communications Ltd
039528,2023,10.73,Satixfy Communications Ltd
039528,2024,20.648,Satixfy Communications Ltd
039535,2020,,IronNet Inc
039535,2021,27.544,IronNet Inc
039535,2022,27.257,IronNet Inc
039538,2021,0.0,Cipher Digital Inc
039538,2022,3.037,Cipher Digital Inc
039538,2023,126.842,Cipher Digital Inc
039538,2024,151.27,Cipher Digital Inc
039538,2025,223.942,Cipher Digital Inc
039539,2020,249.659,Freshworks Inc
039539,2021,371.022,Freshworks Inc
039539,2022,497.999,Freshworks Inc
039539,2023,596.432,Freshworks Inc
039539,2024,720.42,Freshworks Inc
039539,2025,838.809,Freshworks Inc
039548,2020,140.074,Ostin Technology Group Co Ltd
039548,2021,167.745,Ostin Technology Group Co Ltd
039548,2022,105.417,Ostin Technology Group Co Ltd
039548,2023,57.526,Ostin Technology Group Co Ltd
039548,2024,32.463,Ostin Technology Group Co Ltd
039548,2025,39.679,Ostin Technology Group Co Ltd
039550,2020,194.913,Cellebrite DI Ltd
039550,2021,246.246,Cellebrite DI Ltd
039550,2022,270.651,Cellebrite DI Ltd
039550,2023,325.11,Cellebrite DI Ltd
039550,2024,401.203,Cellebrite DI Ltd
039550,2025,475.675,Cellebrite DI Ltd
039554,2020,203.222,Clearwater Analytics Holdings Inc
039554,2021,252.022,Clearwater Analytics Holdings Inc
039554,2022,303.426,Clearwater Analytics Holdings Inc
039554,2023,368.168,Clearwater Analytics Holdings Inc
039554,2024,451.803,Clearwater Analytics Holdings Inc
039554,2025,731.368,Clearwater Analytics Holdings Inc
039555,2020,102.464,Amplitude Inc
039555,2021,167.261,Amplitude Inc
039555,2022,238.067,Amplitude Inc
039555,2023,276.284,Amplitude Inc
039555,2024,299.272,Amplitude Inc
039555,2025,343.214,Amplitude Inc
039564,2021,107.277,Greenidge Generation Holdings Inc
039564,2022,89.979,Greenidge Generation Holdings Inc
039564,2023,70.388,Greenidge Generation Holdings Inc
039564,2024,59.533,Greenidge Generation Holdings Inc
039564,2025,58.777,Greenidge Generation Holdings Inc
039575,2020,0.0,Cyngn Inc
039575,2021,0.0,Cyngn Inc
039575,2022,0.262,Cyngn Inc
039575,2023,1.489,Cyngn Inc
039575,2024,0.368,Cyngn Inc
039575,2025,0.219,Cyngn Inc
039589,2020,,Arqit Quantum Inc
039589,2021,0.048,Arqit Quantum Inc
039589,2022,20.055,Arqit Quantum Inc
039589,2023,0.64,Arqit Quantum Inc
039589,2024,0.293,Arqit Quantum Inc
039589,2025,0.53,Arqit Quantum Inc
039661,2023,56.185,Exodus Movement Inc
039661,2024,116.272,Exodus Movement Inc
039661,2025,121.551,Exodus Movement Inc
039684,2020,79.565,Enfusion Inc
039684,2021,111.7,Enfusion Inc
039684,2022,150.349,Enfusion Inc
039684,2023,174.535,Enfusion Inc
039684,2024,201.611,Enfusion Inc
039687,2020,152.176,GitLab Inc
039687,2021,252.653,GitLab Inc
039687,2022,424.336,GitLab Inc
039687,2023,579.906,GitLab Inc
039687,2024,759.249,GitLab Inc
039687,2025,955.224,GitLab Inc
039724,2020,,Arbe Robotics Ltd
039724,2021,2.249,Arbe Robotics Ltd
039724,2022,3.517,Arbe Robotics Ltd
039724,2023,1.47,Arbe Robotics Ltd
039724,2024,0.768,Arbe Robotics Ltd
039724,2025,1.026,Arbe Robotics Ltd
039786,2020,,Valens Semiconductor Ltd
039786,2021,70.684,Valens Semiconductor Ltd
039786,2022,90.715,Valens Semiconductor Ltd
039786,2023,84.161,Valens Semiconductor Ltd
039786,2024,57.859,Valens Semiconductor Ltd
039786,2025,70.625,Valens Semiconductor Ltd
039787,2020,678.461,Consensus Cloud Solutions Inc
039787,2021,352.664,Consensus Cloud Solutions Inc
039787,2022,362.422,Consensus Cloud Solutions Inc
039787,2023,362.562,Consensus Cloud Solutions Inc
039787,2024,350.382,Consensus Cloud Solutions Inc
039787,2025,349.696,Consensus Cloud Solutions Inc
039789,2022,7.268,MultiSensor AI Holdings Inc
039789,2023,5.43,MultiSensor AI Holdings Inc
039789,2024,7.402,MultiSensor AI Holdings Inc
039789,2025,5.551,MultiSensor AI Holdings Inc
039800,2020,,IonQ Inc
039800,2021,2.099,IonQ Inc
039800,2022,11.131,IonQ Inc
039800,2023,22.042,IonQ Inc
039800,2024,43.073,IonQ Inc
039800,2025,130.016,IonQ Inc
039805,2020,31.812,Arteris Inc
039805,2021,37.864,Arteris Inc
039805,2022,50.378,Arteris Inc
039805,2023,53.666,Arteris Inc
039805,2024,57.724,Arteris Inc
039805,2025,70.579,Arteris Inc
039810,2020,1323.096,Informatica Inc
039810,2021,1444.055,Informatica Inc
039810,2022,1505.118,Informatica Inc
039810,2023,1595.16,Informatica Inc
039810,2024,1640.018,Informatica Inc
039822,2020,4850.505,GLOBALFOUNDRIES Inc
039822,2021,6585.079,GLOBALFOUNDRIES Inc
039822,2022,8108.0,GLOBALFOUNDRIES Inc
039822,2023,7392.0,GLOBALFOUNDRIES Inc
039822,2024,6750.0,GLOBALFOUNDRIES Inc
039822,2025,6791.0,GLOBALFOUNDRIES Inc
039836,2023,29.441,Syntec Optics Holdings Inc
039836,2024,28.45,Syntec Optics Holdings Inc
039836,2025,28.084,Syntec Optics Holdings Inc
039851,2020,44.52,Copperleaf Technologies Inc
039851,2021,69.283,Copperleaf Technologies Inc
039851,2022,73.385,Copperleaf Technologies Inc
039851,2023,79.576,Copperleaf Technologies Inc
039862,2024,0.438,SharonAI Holdings Inc
039862,2025,1.567,SharonAI Holdings Inc
039886,2020,102.195,UserTesting Inc
039886,2021,147.398,UserTesting Inc
039895,2020,88.072,Expensify Inc
039895,2021,142.835,Expensify Inc
039895,2022,169.495,Expensify Inc
039895,2023,150.687,Expensify Inc
039895,2024,139.236,Expensify Inc
039895,2025,142.101,Expensify Inc
039901,2020,181.928,CI&T Inc
039901,2021,259.243,CI&T Inc
039901,2022,413.823,CI&T Inc
039901,2023,460.31,CI&T Inc
039901,2024,438.961,CI&T Inc
039901,2025,489.65,CI&T Inc
039903,2023,,GCT Semiconductor Holding Inc
039903,2024,9.128,GCT Semiconductor Holding Inc
039903,2025,2.866,GCT Semiconductor Holding Inc
039910,2020,53.784,Backblaze Inc
039910,2021,67.479,Backblaze Inc
039910,2022,85.155,Backblaze Inc
039910,2023,102.019,Backblaze Inc
039910,2024,127.628,Backblaze Inc
039910,2025,145.835,Backblaze Inc
039914,2020,79.896,Weave Communications Inc
039914,2021,115.871,Weave Communications Inc
039914,2022,142.117,Weave Communications Inc
039914,2023,170.468,Weave Communications Inc
039914,2024,204.314,Weave Communications Inc
039914,2025,239.024,Weave Communications Inc
039931,2020,11.849,Navitas Semiconductor Corp
039931,2021,23.736,Navitas Semiconductor Corp
039931,2022,37.943,Navitas Semiconductor Corp
039931,2023,79.456,Navitas Semiconductor Corp
039931,2024,83.302,Navitas Semiconductor Corp
039931,2025,45.916,Navitas Semiconductor Corp
039935,2021,,Mirion Technologies Inc
039935,2022,717.8,Mirion Technologies Inc
039935,2023,800.9,Mirion Technologies Inc
039935,2024,860.8,Mirion Technologies Inc
039935,2025,925.4,Mirion Technologies Inc
039942,2020,150.191,Braze Inc
039942,2021,238.035,Braze Inc
039942,2022,355.426,Braze Inc
039942,2023,471.8,Braze Inc
039942,2024,593.41,Braze Inc
039942,2025,738.182,Braze Inc
039953,2020,40.381,Q4 Inc
039953,2021,55.388,Q4 Inc
039953,2022,56.075,Q4 Inc
039960,2021,7.821,IREN Limited
039960,2022,59.037,IREN Limited
039960,2023,75.509,IREN Limited
039960,2024,188.758,IREN Limited
039960,2025,501.023,IREN Limited
039963,2020,19352.0,Kyndryl Holdings Inc
039963,2021,18657.0,Kyndryl Holdings Inc
039963,2022,17026.0,Kyndryl Holdings Inc
039963,2023,16052.0,Kyndryl Holdings Inc
039963,2024,15057.0,Kyndryl Holdings Inc
039966,2024,,CID HoldCo Inc
039966,2025,5.804,CID HoldCo Inc
039992,2020,,NextNav Inc
039992,2021,0.763,NextNav Inc
039992,2022,3.926,NextNav Inc
039992,2023,3.862,NextNav Inc
039992,2024,5.669,NextNav Inc
039992,2025,4.573,NextNav Inc
040008,2022,,BitFuFu Inc
040008,2023,,BitFuFu Inc
040008,2024,463.33,BitFuFu Inc
040008,2025,475.767,BitFuFu Inc
040024,2020,0.988,Maris Tech Ltd
040024,2021,2.076,Maris Tech Ltd
040024,2022,2.505,Maris Tech Ltd
040024,2023,4.031,Maris Tech Ltd
040024,2024,6.079,Maris Tech Ltd
040084,2022,,Roadzen Inc
040084,2023,46.724,Roadzen Inc
040084,2024,44.296,Roadzen Inc
040291,2020,64.857,Coveo Solutions Inc
040291,2021,86.488,Coveo Solutions Inc
040291,2022,112.002,Coveo Solutions Inc
040291,2023,126.094,Coveo Solutions Inc
040291,2024,133.272,Coveo Solutions Inc
040292,2020,249.905,Samsara Inc
040292,2021,428.345,Samsara Inc
040292,2022,652.545,Samsara Inc
040292,2023,937.385,Samsara Inc
040292,2024,1249.199,Samsara Inc
040292,2025,1618.635,Samsara Inc
040413,2021,,Terawulf Inc.
040413,2022,15.033,Terawulf Inc.
040413,2023,69.229,Terawulf Inc.
040413,2024,140.051,Terawulf Inc.
040413,2025,168.455,Terawulf Inc.
040416,2022,,TOYO Co Ltd
040416,2023,,TOYO Co Ltd
040416,2024,176.957,TOYO Co Ltd
040416,2025,427.383,TOYO Co Ltd
040460,2020,,Peraso Inc
040460,2021,5.679,Peraso Inc
040460,2022,14.868,Peraso Inc
040460,2023,13.749,Peraso Inc
040460,2024,14.573,Peraso Inc
040460,2025,12.193,Peraso Inc
040532,2020,58.697,Credo Technology Group Holding Ltd
040532,2021,106.477,Credo Technology Group Holding Ltd
040532,2022,184.194,Credo Technology Group Holding Ltd
040532,2023,192.97,Credo Technology Group Holding Ltd
040532,2024,436.775,Credo Technology Group Holding Ltd
040534,2020,9.026,HeartCore Enterprises Inc
040534,2021,10.823,HeartCore Enterprises Inc
040534,2022,8.818,HeartCore Enterprises Inc
040534,2023,21.846,HeartCore Enterprises Inc
040534,2024,30.407,HeartCore Enterprises Inc
040693,2022,86.677,U-BX Technology Ltd
040693,2023,94.319,U-BX Technology Ltd
040693,2024,51.6,U-BX Technology Ltd
040693,2025,29.675,U-BX Technology Ltd
040702,2021,1.643,Locafy Ltd
040702,2022,2.909,Locafy Ltd
040702,2023,3.579,Locafy Ltd
040702,2024,2.77,Locafy Ltd
040702,2025,2.1,Locafy Ltd
040757,2022,,Datacentrex Inc
040757,2023,0.002,Datacentrex Inc
040757,2024,0.001,Datacentrex Inc
040781,2020,0.0,Rail Vision Ltd
040781,2021,0.888,Rail Vision Ltd
040781,2022,0.421,Rail Vision Ltd
040781,2023,0.142,Rail Vision Ltd
040781,2024,1.3,Rail Vision Ltd
040781,2025,1.487,Rail Vision Ltd
040783,2020,0.057,Wearable Devices Ltd
040783,2021,0.142,Wearable Devices Ltd
040783,2022,0.045,Wearable Devices Ltd
040783,2023,0.082,Wearable Devices Ltd
040783,2024,0.522,Wearable Devices Ltd
040783,2025,0.647,Wearable Devices Ltd
041103,2023,1.072,Semilux International Ltd
041103,2024,3.668,Semilux International Ltd
041130,2024,,Foxx Development Holdings Inc
041130,2025,65.919,Foxx Development Holdings Inc
041220,2021,25.972,Strong Global Entertainment Inc
041220,2022,39.867,Strong Global Entertainment Inc
041220,2023,42.616,Strong Global Entertainment Inc
041227,2020,,Actelis Networks Inc
041227,2021,8.545,Actelis Networks Inc
041227,2022,8.831,Actelis Networks Inc
041227,2023,5.606,Actelis Networks Inc
041227,2024,7.76,Actelis Networks Inc
041227,2025,3.671,Actelis Networks Inc
041300,2020,,Femto Technologies Inc
041300,2021,1.217,Femto Technologies Inc
041300,2022,1.123,Femto Technologies Inc
041300,2023,1.077,Femto Technologies Inc
041300,2024,0.999,Femto Technologies Inc
041328,2020,0.324,Nano Labs Ltd
041328,2021,6.209,Nano Labs Ltd
041328,2022,142.547,Nano Labs Ltd
041328,2023,11.048,Nano Labs Ltd
041328,2024,5.562,Nano Labs Ltd
041420,2020,29.984,M-tron Industries Inc
041420,2021,26.694,M-tron Industries Inc
041420,2022,31.845,M-tron Industries Inc
041420,2023,41.168,M-tron Industries Inc
041420,2024,49.012,M-tron Industries Inc
041420,2025,54.417,M-tron Industries Inc
041427,2023,3.711,Republic Power Group Ltd
041427,2024,0.506,Republic Power Group Ltd
041427,2025,2.365,Republic Power Group Ltd
041441,2022,,Aeluma Inc
041441,2023,0.193,Aeluma Inc
041441,2024,0.919,Aeluma Inc
041441,2025,4.665,Aeluma Inc
041498,2020,3.176,Beamr Imaging Ltd
041498,2021,3.3,Beamr Imaging Ltd
041498,2022,2.863,Beamr Imaging Ltd
041498,2023,2.909,Beamr Imaging Ltd
041498,2024,3.064,Beamr Imaging Ltd
041498,2025,3.094,Beamr Imaging Ltd
041502,2022,6.96,Global Engine Group Holding Ltd
041502,2023,5.702,Global Engine Group Holding Ltd
041502,2024,6.333,Global Engine Group Holding Ltd
041502,2025,2.94,Global Engine Group Holding Ltd
041539,2020,,Xperi Inc
041539,2021,486.483,Xperi Inc
041539,2022,502.26,Xperi Inc
041539,2023,521.334,Xperi Inc
041539,2024,493.688,Xperi Inc
041539,2025,448.105,Xperi Inc
041548,2020,8.309,Intchains Group Ltd
041548,2021,99.464,Intchains Group Ltd
041548,2022,68.686,Intchains Group Ltd
041548,2023,11.596,Intchains Group Ltd
041548,2024,38.603,Intchains Group Ltd
041548,2025,31.577,Intchains Group Ltd
041569,2021,0.725,ParaZero Technologies Ltd
041569,2022,0.56,ParaZero Technologies Ltd
041569,2023,0.621,ParaZero Technologies Ltd
041569,2024,0.932,ParaZero Technologies Ltd
041569,2025,1.047,ParaZero Technologies Ltd
041641,2022,100.562,ARB IOT Group Ltd
041641,2023,51.88,ARB IOT Group Ltd
041641,2024,12.335,ARB IOT Group Ltd
041641,2025,46.844,ARB IOT Group Ltd
041982,2021,,Vocodia Holdings Corp
041982,2022,0.659,Vocodia Holdings Corp
041982,2023,0.256,Vocodia Holdings Corp
041982,2024,0.05,Vocodia Holdings Corp
042013,2020,13.857,Xiao-I Corp
042013,2021,32.524,Xiao-I Corp
042013,2022,48.185,Xiao-I Corp
042013,2023,59.165,Xiao-I Corp
042013,2024,70.314,Xiao-I Corp
042214,2021,0.005,Unusual Machines Inc
042214,2022,0.0,Unusual Machines Inc
042214,2023,0.0,Unusual Machines Inc
042214,2024,5.565,Unusual Machines Inc
042214,2025,11.199,Unusual Machines Inc
042244,2021,228.355,Lumine Group Inc
042244,2022,255.745,Lumine Group Inc
042244,2023,499.669,Lumine Group Inc
042244,2024,668.37,Lumine Group Inc
042244,2025,765.66,Lumine Group Inc
042262,2020,14.317,SEALSQ Corp
042262,2021,16.995,SEALSQ Corp
042262,2022,23.198,SEALSQ Corp
042262,2023,30.058,SEALSQ Corp
042262,2024,10.981,SEALSQ Corp
042262,2025,18.252,SEALSQ Corp
042284,2020,,Crane NXT Co
042284,2021,1345.1,Crane NXT Co
042284,2022,1339.9,Crane NXT Co
042284,2023,1391.3,Crane NXT Co
042284,2024,1486.8,Crane NXT Co
042284,2025,1656.7,Crane NXT Co
043140,2021,0.521,Alpha Technology Group Ltd
043140,2022,0.563,Alpha Technology Group Ltd
043140,2023,1.11,Alpha Technology Group Ltd
043140,2024,1.59,Alpha Technology Group Ltd
043140,2025,0.951,Alpha Technology Group Ltd
043211,2021,0.305,reAlpha Tech Corp
043211,2022,0.419,reAlpha Tech Corp
043211,2023,,reAlpha Tech Corp
043211,2024,0.948,reAlpha Tech Corp
043211,2025,4.518,reAlpha Tech Corp
043279,2021,,BlockchAIn Digital Infrastructure Inc
043279,2022,0.078,BlockchAIn Digital Infrastructure Inc
043279,2023,0.308,BlockchAIn Digital Infrastructure Inc
043279,2024,0.616,BlockchAIn Digital Infrastructure Inc
043285,2020,,Arm Holdings plc
043285,2021,2703.0,Arm Holdings plc
043285,2022,2679.0,Arm Holdings plc
043285,2023,3233.0,Arm Holdings plc
043285,2024,4007.0,Arm Holdings plc
043288,2021,290.64,Klaviyo Inc
043288,2022,472.748,Klaviyo Inc
043288,2023,698.099,Klaviyo Inc
043288,2024,937.464,Klaviyo Inc
043288,2025,1234.019,Klaviyo Inc
043363,2021,,Tungray Technologies Inc
043363,2022,16.334,Tungray Technologies Inc
043363,2023,14.363,Tungray Technologies Inc
043363,2024,12.81,Tungray Technologies Inc
043425,2022,1.263,Trident Digital Tech Holdings Ltd
043425,2023,1.483,Trident Digital Tech Holdings Ltd
043425,2024,0.465,Trident Digital Tech Holdings Ltd
043666,2021,27.17,CCSC Technology International Holdings Ltd
043666,2022,24.06,CCSC Technology International Holdings Ltd
043666,2023,14.749,CCSC Technology International Holdings Ltd
043666,2024,17.631,CCSC Technology International Holdings Ltd
043856,2023,1.671,3 E Network Technology Group Ltd
043856,2024,4.562,3 E Network Technology Group Ltd
043856,2025,4.835,3 E Network Technology Group Ltd
043857,2022,,Youxin Technology Ltd
043857,2023,0.896,Youxin Technology Ltd
043857,2024,0.521,Youxin Technology Ltd
043857,2025,0.539,Youxin Technology Ltd
045020,2021,,Wetouch Technology Inc
045020,2022,37.923,Wetouch Technology Inc
045020,2023,39.706,Wetouch Technology Inc
045020,2024,42.28,Wetouch Technology Inc
045039,2022,5.334,Orangekloud Technology Inc
045039,2023,4.614,Orangekloud Technology Inc
045039,2024,2.962,Orangekloud Technology Inc
045094,2022,79.872,Astera Labs Inc
045094,2023,115.794,Astera Labs Inc
045094,2024,396.29,Astera Labs Inc
045094,2025,852.525,Astera Labs Inc
045098,2022,3.025,ZenaTech Inc
045098,2023,1.828,ZenaTech Inc
045098,2024,1.964,ZenaTech Inc
045281,2022,599.819,Rubrik Inc
045281,2023,627.892,Rubrik Inc
045281,2024,886.544,Rubrik Inc
045281,2025,1316.191,Rubrik Inc
045320,2021,,Silvaco Group Inc
045320,2022,46.474,Silvaco Group Inc
045320,2023,54.246,Silvaco Group Inc
045320,2024,59.68,Silvaco Group Inc
045320,2025,63.064,Silvaco Group Inc
045329,2022,13.071,Lianhe Sowell International Group Ltd
045329,2023,36.599,Lianhe Sowell International Group Ltd
045329,2024,36.54,Lianhe Sowell International Group Ltd
045400,2022,49.033,Gauzy Ltd
045400,2023,77.98,Gauzy Ltd
045400,2024,103.527,Gauzy Ltd
045452,2022,1.671,Wellchange Holdings Company Ltd
045452,2023,2.49,Wellchange Holdings Company Ltd
045452,2024,2.309,Wellchange Holdings Company Ltd
045539,2022,4.714,PicoCELA Inc
045539,2023,3.746,PicoCELA Inc
045539,2024,5.475,PicoCELA Inc
045539,2025,3.681,PicoCELA Inc
045551,2022,467.734,ServiceTitan Inc
045551,2023,614.341,ServiceTitan Inc
045551,2024,771.878,ServiceTitan Inc
045551,2025,960.965,ServiceTitan Inc
045768,2021,,SailPoint Inc
045768,2022,552.827,SailPoint Inc
045768,2023,699.572,SailPoint Inc
045768,2024,861.611,SailPoint Inc
045768,2025,1071.416,SailPoint Inc
050290,2022,279.324,OneStream Inc
050290,2023,374.921,OneStream Inc
050290,2024,489.407,OneStream Inc
050290,2025,601.934,OneStream Inc
050341,2022,,FatPipe Inc
050341,2023,17.861,FatPipe Inc
050341,2024,16.289,FatPipe Inc
